"","SAMPLE_NUMBER","ANALYSIS","REPORTED_NAME","UNITS","ENTRY","REPLICATE_COUNT"
"9332",10746569,"MOIS221099","Moisture","PCT_M-M",40.045147736,1
"9333",10746569,"MOIS221099","Moisture","PCT_M-M",40.004256225,2
"9334",10749512,"MOIS211099","Moisture","PCT_M-M",77.537575951,1
"9335",10749514,"MOIS211099","Moisture","PCT_M-M",76.483479993,1
"9336",10769150,"MOIS221099","Moisture","PCT_M-M",39.822094883,1
"9337",10769150,"MOIS221099","Moisture","PCT_M-M",39.631748873,2
"9338",10770288,"MOIS221099","Moisture","PCT_M-M",46.821444739,1
"9339",10770291,"MOIS221099","Moisture","PCT_M-M",40.810714632,1
"9340",10770292,"MOIS221099","Moisture","PCT_M-M",39.499413375,1
"9341",10770293,"MOIS221099","Moisture","PCT_M-M",41.417646681,1
"9342",10770295,"MOIS221099","Moisture","PCT_M-M",44.362517231,1
"9343",10770302,"MOIS221099","Moisture","PCT_M-M",43.842026454,1
"9344",10780041,"MOIS221099","Moisture","PCT_M-M",46.743904768,1
"9345",10780051,"MOIS221099","Moisture","PCT_M-M",40.769906323,1
"9346",10780052,"MOIS221099","Moisture","PCT_M-M",41.604863222,1
"9347",10780054,"MOIS221099","Moisture","PCT_M-M",42.902446391,1
"9348",10780057,"MOIS221099","Moisture","PCT_M-M",43.658899355,1
"9349",10780067,"MOIS221099","Moisture","PCT_M-M",40.66554914,1
"9350",10780071,"MOIS221099","Moisture","PCT_M-M",42.084127874,1
"9351",10780073,"MOIS221099","Moisture","PCT_M-M",45.962658342,1
"9352",10780074,"MOIS221099","Moisture","PCT_M-M",45.155869255,1
"9353",10780136,"MOIS221099","Moisture","PCT_M-M",45.909547178,1
"9354",10791332,"MOIS221099","Moisture","PCT_M-M",46.413478334,1
"9355",10791337,"MOIS221099","Moisture","PCT_M-M",42.032751017,1
"9356",10791338,"MOIS221099","Moisture","PCT_M-M",44.513876665,1
"9357",10791340,"MOIS221099","Moisture","PCT_M-M",42.790876322,1
"9358",10791344,"MOIS221099","Moisture","PCT_M-M",41.502515304,1
"9359",10792218,"MOIS211099","Moisture","PCT_M-M",38.171820869,1
"9360",10792564,"MOIS221099","Moisture","PCT_M-M",44.209317585,1
"9361",10792579,"MOIS221099","Moisture","PCT_M-M",42.202926133,1
"9362",10792580,"MOIS221099","Moisture","PCT_M-M",43.282325707,1
"9363",10792581,"MOIS221099","Moisture","PCT_M-M",41.591522412,1
"9364",10792582,"MOIS221099","Moisture","PCT_M-M",40.826477903,1
"9365",10794403,"MOIS221099","Moisture","PCT_M-M",40.046325279,1
"9366",10794403,"MOIS221099","Moisture","PCT_M-M",39.878069505,2
"9367",10802693,"MOIS221099","Moisture","PCT_M-M",44.564516624,1
"9368",10803148,"MOIS221099","Moisture","PCT_M-M",38.837719924,1
"9369",10803152,"MOIS221099","Moisture","PCT_M-M",47.036307346,1
"9370",10803153,"MOIS221099","Moisture","PCT_M-M",50.639921947,1
"9371",10803155,"MOIS221099","Moisture","PCT_M-M",50.761026232,1
"9372",10805271,"MOIS221099","Moisture","PCT_M-M",39.735163038,1
"9373",10805271,"MOIS221099","Moisture","PCT_M-M",39.757611587,2
"9374",10807796,"MOIS221099","Moisture","PCT_M-M",41.698216903,1
"9375",10807807,"MOIS221099","Moisture","PCT_M-M",37.64484714,1
"9376",10807810,"MOIS221099","Moisture","PCT_M-M",36.897017307,1
"9377",10807811,"MOIS221099","Moisture","PCT_M-M",38.715659772,1
"9378",10807825,"MOIS221099","Moisture","PCT_M-M",38.649723888,1
"9379",10809152,"MOIS211099","Moisture","PCT_M-M",81.311775872,1
"9380",10809153,"MOIS211099","Moisture","PCT_M-M",81.688392303,1
"9381",10809155,"MOIS211099","Moisture","PCT_M-M",81.725516322,1
"9382",10809158,"MOIS211099","Moisture","PCT_M-M",81.751038134,1
"9383",10809159,"MOIS211099","Moisture","PCT_M-M",81.572719091,1
"9384",10813711,"MOIS211099","Moisture","PCT_M-M",37.922556853,1
"9385",10817245,"MOIS221099","Moisture","PCT_M-M",39.535566081,1
"9386",10817245,"MOIS221099","Moisture","PCT_M-M",39.567711579,2
"9387",10842491,"MOIS221099","Moisture","PCT_M-M",NA,1
"9388",10842491,"MOIS221099","Moisture","PCT_M-M",NA,2
"9389",9474615,"WACT011204","Water Activity","AW",0.987,1
"9390",9474676,"WACT011204","Water Activity","AW",0.969,1
"9391",9474761,"WACT011204","Water Activity","AW",0.978,1
"9392",9476902,"WACT011204","Water Activity","AW",0.983,1
"9393",9477009,"WACT011204","Water Activity","AW",0.906,1
"9394",9496250,"WACT011204","Water Activity","AW",0.726,1
"9395",9496554,"WACT011204","Water Activity","AW",0.7529,1
"9396",9496684,"WACT011204","Water Activity","AW",0.9132,1
"9397",9496857,"WACT011204","Water Activity","AW",0.998,1
"9398",9496926,"WACT011204","Water Activity","AW",1.001,1
"9399",9499390,"WACT011204","Water Activity","AW",0.982,1
"9400",9499462,"WACT011204","Water Activity","AW",0.977,1
"9401",9515593,"WACT011204","Water Activity","AW",0.953,1
"9402",9515969,"WACT011204","Water Activity","AW",0.981,1
"9403",9516035,"WACT011204","Water Activity","AW",0.982,1
"9404",9516727,"WACT011204","Water Activity","AW",0.972,1
"9405",9518611,"WACT011204","Water Activity","AW",0.97,1
"9406",9518777,"WACT011204","Water Activity","AW",0.962,1
"9407",9518846,"WACT011204","Water Activity","AW",0.959,1
"9408",9532540,"WACT011204","Water Activity","AW",0.939,1
"9409",9532633,"WACT011204","Water Activity","AW",0.985,1
"9410",9532770,"WACT011204","Water Activity","AW",0.976,1
"9411",9532891,"WACT011204","Water Activity","AW",0.94,1
"9412",9545848,"WACT011204","Water Activity","AW",0.959,1
"9413",9548123,"WACT011204","Water Activity","AW",1,1
"9414",9557738,"WACT011204","Water Activity","AW",0.939,1
"9415",9557755,"WACT011204","Water Activity","AW",0.972,1
"9416",9563279,"WACT011204","Water Activity","AW",0.956,1
"9417",9568864,"WACT011204","Water Activity","AW",0.947,1
"9418",9568915,"WACT011204","Water Activity","AW",0.975,1
"9419",9608910,"WACT011204","Water Activity","AW",0.956,1
"9420",9608942,"WACT011204","Water Activity","AW",0.953,1
"9421",9613112,"WACT011204","Water Activity","AW",0.946,1
"9422",9613266,"WACT011204","Water Activity","AW",0.95,1
"9423",9613379,"WACT011204","Water Activity","AW",0.945,1
"9424",9613416,"WACT011204","Water Activity","AW",0.968,1
"9425",9613481,"WACT011204","Water Activity","AW",0.936,1
"9426",9613650,"WACT011204","Water Activity","AW",0.964,1
"9427",9617630,"WACT011204","Water Activity","AW",0.966,1
"9428",9623517,"WACT011204","Water Activity","AW",0.962,1
"9429",9623574,"WACT011204","Water Activity","AW",0.98,1
"9430",9628999,"WACT011204","Water Activity","AW",0.948,1
"9431",9629268,"WACT011204","Water Activity","AW",0.955,1
"9432",9629459,"WACT011204","Water Activity","AW",0.964,1
"9433",9645784,"WACT011204","Water Activity","AW",0.965,1
"9434",9645837,"WACT011204","Water Activity","AW",0.968,1
"9435",9645859,"WACT011204","Water Activity","AW",0.964,1
"9436",9666318,"WACT011204","Water Activity","AW",0.953,1
"9437",9666431,"WACT011204","Water Activity","AW",0.947,1
"9438",9667111,"WACT011204","Water Activity","AW",0.97,1
"9439",9667168,"WACT011204","Water Activity","AW",0.914,1
"9440",9683064,"WACT011204","Water Activity","AW",0.96,1
"9441",9686740,"WACT011204","Water Activity","AW",0.965,1
"9442",9686848,"WACT011204","Water Activity","AW",0.95,1
"9443",9693408,"WACT011204","Water Activity","AW",0.933,1
"9444",9695292,"WACT011204","Water Activity","AW",0.968,1
"9445",9701326,"WACT011204","Water Activity","AW",0.947,1
"9446",9701343,"WACT011204","Water Activity","AW",0.942,1
"9447",9716893,"WACT011204","Water Activity","AW",0.948,1
"9448",9721865,"WACT011204","Water Activity","AW",0.982,1
"9449",9721918,"WACT011204","Water Activity","AW",0.954,1
"9450",9721954,"WACT011204","Water Activity","AW",0.96,1
"9451",9722007,"WACT011204","Water Activity","AW",0.956,1
"9452",9732658,"WACT011204","Water Activity","AW",0.923,1
"9453",9747373,"WACT011204","Water Activity","AW",0.979,1
"9454",9747501,"WACT011204","Water Activity","AW",0.972,1
"9455",9747807,"WACT011204","Water Activity","AW",0.942,1
"9456",9747893,"WACT011204","Water Activity","AW",0.742,1
"9457",9747944,"WACT011204","Water Activity","AW",0.747,1
"9458",9748015,"WACT011204","Water Activity","AW",0.973,1
"9459",9748169,"WACT011204","Water Activity","AW",0.975,1
"9460",9760179,"WACT011204","Water Activity","AW",0.747,1
"9461",9760271,"WACT011204","Water Activity","AW",0.75,1
"9462",9760561,"WACT011204","Water Activity","AW",0.965,1
"9463",9761207,"WACT011204","Water Activity","AW",0.954,1
"9464",9765202,"WACT011204","Water Activity","AW",0.95,1
"9465",9765231,"WACT011204","Water Activity","AW",0.947,1
"9466",9765255,"WACT011204","Water Activity","AW",0.951,1
"9467",9765349,"WACT011204","Water Activity","AW",0.947,1
"9468",9765396,"WACT011204","Water Activity","AW",0.964,1
"9469",9765447,"WACT011204","Water Activity","AW",0.965,1
"9470",9766665,"WACT011204","Water Activity","AW",0.944,1
"9471",9766697,"WACT011204","Water Activity","AW",0.974,1
"9472",9766718,"WACT011204","Water Activity","AW",0.968,1
"9473",9766799,"WACT011204","Water Activity","AW",0.965,1
"9474",9766883,"WACT011204","Water Activity","AW",0.967,1
"9475",9766936,"WACT011204","Water Activity","AW",0.941,1
"9476",9773340,"WACT011204","Water Activity","AW",0.953,1
"9477",9814798,"WACT011204","Water Activity","AW",0.938,1
"9478",9814799,"WACT011204","Water Activity","AW",0.952,1
"9479",9819600,"WACT011204","Water Activity","AW",0.923,1
"9480",9819938,"WACT011204","Water Activity","AW",0.969,1
"9481",9827714,"WACT011204","Water Activity","AW",0.949,1
"9482",9827753,"WACT011204","Water Activity","AW",0.952,1
"9483",9831946,"WACT011204","Water Activity","AW",0.918,1
"9484",9832845,"WACT011204","Water Activity","AW",0.961,1
"9485",9832892,"WACT011204","Water Activity","AW",0.968,1
"9486",9832936,"WACT011204","Water Activity","AW",0.9,1
"9487",9843191,"WACT011204","Water Activity","AW",0.675,1
"9488",9843261,"WACT011204","Water Activity","AW",0.946,1
"9489",9845012,"WACT011204","Water Activity","AW",0.946,1
"9490",9845041,"WACT011204","Water Activity","AW",0.901,1
"9491",9847087,"WACT011204","Water Activity","AW",0.693,1
"9492",9847241,"WACT011204","Water Activity","AW",0.981,1
"9493",9847328,"WACT011204","Water Activity","AW",0.975,1
"9494",9847382,"WACT011204","Water Activity","AW",0.978,1
"9495",9857273,"WACT011204","Water Activity","AW",0.967,1
"9496",9857380,"WACT011204","Water Activity","AW",0.964,1
"9497",9905807,"WACT011204","Water Activity","AW",0.97,1
"9498",9905917,"WACT011204","Water Activity","AW",0.925,1
"9499",9910528,"WACT011204","Water Activity","AW",0.964,1
"9500",9915834,"WACT011204","Water Activity","AW",0.986,1
"9501",9916036,"WACT011204","Water Activity","AW",0.983,1
"9502",9933721,"WACT011204","Water Activity","AW",0.925,1
"9503",9933763,"WACT011204","Water Activity","AW",0.97,1
"9504",9933778,"WACT011204","Water Activity","AW",0.946,1
"9505",9933822,"WACT011204","Water Activity","AW",0.971,1
"9506",9933873,"WACT011204","Water Activity","AW",0.957,1
"9507",9933951,"WACT011204","Water Activity","AW",0.961,1
"9508",9934019,"WACT011204","Water Activity","AW",0.955,1
"9509",9935478,"WACT011204","Water Activity","AW",0.941,1
"9510",9935554,"WACT011204","Water Activity","AW",0.941,1
"9511",9936189,"WACT011204","Water Activity","AW",0.976,1
"9512",9940813,"WACT011204","Water Activity","AW",0.948,1
"9513",9962783,"WACT011204","Water Activity","AW",0.967,1
"9514",9962832,"WACT011204","Water Activity","AW",0.97,1
"9515",9962849,"WACT011204","Water Activity","AW",0.968,1
"9516",9966184,"WACT011204","Water Activity","AW",0.968,1
"9517",9978465,"WACT011204","Water Activity","AW",0.935,1
"9518",9978466,"WACT011204","Water Activity","AW",0.926,1
"9519",9978467,"WACT011204","Water Activity","AW",0.934,1
"9520",9978468,"WACT011204","Water Activity","AW",0.945,1
"9521",9978469,"WACT011204","Water Activity","AW",0.945,1
"9522",9985176,"WACT011204","Water Activity","AW",0.966,1
"9523",9996268,"WACT011204","Water Activity","AW",0.933,1
"9524",10002823,"WACT011204","Water Activity","AW",0.96,1
"9525",10002842,"WACT011204","Water Activity","AW",0.961,1
"9526",10011416,"WACT011204","Water Activity","AW",0.961,1
"9527",10011466,"WACT011204","Water Activity","AW",0.958,1
"9528",10011529,"WACT011204","Water Activity","AW",0.949,1
"9529",10011614,"WACT011204","Water Activity","AW",0.968,1
"9530",10019484,"WACT011204","Water Activity","AW",0.92,1
"9531",10019716,"WACT011204","Water Activity","AW",0.954,1
"9532",10025248,"WACT011204","Water Activity","AW",0.929,1
"9533",10025253,"WACT011204","Water Activity","AW",0.942,1
"9534",10025257,"WACT011204","Water Activity","AW",0.946,1
"9535",10025268,"WACT011204","Water Activity","AW",0.944,1
"9536",10027331,"WACT011204","Water Activity","AW",0.972,1
"9537",10027351,"WACT011204","Water Activity","AW",0.9655,1
"9538",10027373,"WACT011204","Water Activity","AW",0.9486,1
"9539",10027400,"WACT011204","Water Activity","AW",0.9385,1
"9540",10088355,"WACT011204","Water Activity","AW",0.857,1
"9541",10089191,"WACT011204","Water Activity","AW",0.8057,1
"9542",10091895,"WACT011204","Water Activity","AW",0.9286,1
"9543",10091898,"WACT011204","Water Activity","AW",0.9387,1
"9544",10091899,"WACT011204","Water Activity","AW",0.9431,1
"9545",10091900,"WACT011204","Water Activity","AW",0.9404,1
"9546",10109821,"WACT011204","Water Activity","AW",0.95,1
"9547",10110389,"WACT011204","Water Activity","AW",0.948,1
"9548",10111979,"WACT011204","Water Activity","AW",0.9574,1
"9549",10111984,"WACT011204","Water Activity","AW",0.9536,1
"9550",10111988,"WACT011204","Water Activity","AW",0.8848,1
"9551",10111992,"WACT011204","Water Activity","AW",0.8775,1
"9552",10112214,"WACT011204","Water Activity","AW",0.977,1
"9553",10112477,"WACT011204","Water Activity","AW",0.964,1
"9554",10128833,"WACT011204","Water Activity","AW",0.973,1
"9555",10129640,"WACT011204","Water Activity","AW",0.976,1
"9556",10165180,"WACT011204","Water Activity","AW",0.9582,1
"9557",10165241,"WACT011204","Water Activity","AW",0.9537,1
"9558",10166845,"WACT011204","Water Activity","AW",0.9412,1
"9559",10167106,"WACT011204","Water Activity","AW",0.935,1
"9560",10167962,"WACT011204","Water Activity","AW",0.9945,1
"9561",10172500,"WACT011204","Water Activity","AW",0.9942,1
"9562",10172546,"WACT011204","Water Activity","AW",0.9907,1
"9563",10180139,"WACT011204","Water Activity","AW",0.9699,1
"9564",10180364,"WACT011204","Water Activity","AW",0.9772,1
"9565",10180492,"WACT011204","Water Activity","AW",0.9593,1
"9566",10183491,"WACT011204","Water Activity","AW",0.9443,1
"9567",10183522,"WACT011204","Water Activity","AW",0.9421,1
"9568",10183561,"WACT011204","Water Activity","AW",0.9568,1
"9569",10183624,"WACT011204","Water Activity","AW",0.9521,1
"9570",10183680,"WACT011204","Water Activity","AW",0.9726,1
"9571",10183753,"WACT011204","Water Activity","AW",0.9716,1
"9572",10191323,"WACT011204","Water Activity","AW",0.969,1
"9573",10191467,"WACT011204","Water Activity","AW",0.971,1
"9574",10208546,"WACT011204","Water Activity","AW",0.9908,1
"9575",10208601,"WACT011204","Water Activity","AW",0.9879,1
"9576",10260655,"WACT011204","Water Activity","AW",0.947,1
"9577",10260739,"WACT011204","Water Activity","AW",0.953,1
"9578",10276611,"WACT011204","Water Activity","AW",0.992,1
"9579",10276694,"WACT011204","Water Activity","AW",0.99,1
"9580",10276710,"WACT011204","Water Activity","AW",0.979,1
"9581",10278602,"WACT011204","Water Activity","AW",0.925,1
"9582",10278705,"WACT011204","Water Activity","AW",0.924,1
"9583",10278886,"WACT011204","Water Activity","AW",0.961,1
"9584",10279218,"WACT011204","Water Activity","AW",0.957,1
"9585",10279362,"WACT011204","Water Activity","AW",0.967,1
"9586",10282978,"WACT011204","Water Activity","AW",0.958,1
"9587",10283233,"WACT011204","Water Activity","AW",0.973,1
"9588",10283473,"WACT011204","Water Activity","AW",0.956,1
"9589",10295025,"WACT011204","Water Activity","AW",0.947,1
"9590",10295792,"WACT011204","Water Activity","AW",0.972,1
"9591",10295848,"WACT011204","Water Activity","AW",0.975,1
"9592",10295923,"WACT011204","Water Activity","AW",0.991,1
"9593",10295977,"WACT011204","Water Activity","AW",0.992,1
"9594",10296017,"WACT011204","Water Activity","AW",0.989,1
"9595",10304435,"WACT011204","Water Activity","AW",0.943,1
"9596",10307689,"WACT011204","Water Activity","AW",0.972,1
"9597",10307907,"WACT011204","Water Activity","AW",0.966,1
"9598",10314259,"WACT011204","Water Activity","AW",0.98,1
"9599",10314329,"WACT011204","Water Activity","AW",0.98,1
"9600",10314383,"WACT011204","Water Activity","AW",0.991,1
"9601",10314520,"WACT011204","Water Activity","AW",0.991,1
"9602",10319278,"WACT011204","Water Activity","AW",0.989,1
"9603",10319517,"WACT011204","Water Activity","AW",0.962,1
"9604",10330250,"WACT011204","Water Activity","AW",0.982,1
"9605",10340162,"WACT011204","Water Activity","AW",0.923,1
"9606",10340261,"WACT011204","Water Activity","AW",0.916,1
"9607",10340326,"WACT011204","Water Activity","AW",0.982,1
"9608",10340383,"WACT011204","Water Activity","AW",0.765,1
"9609",10340489,"WACT011204","Water Activity","AW",0.989,1
"9610",10340531,"WACT011204","Water Activity","AW",0.988,1
"9611",10340557,"WACT011204","Water Activity","AW",0.761,1
"9612",10340915,"WACT011204","Water Activity","AW",0.964,1
"9613",10344136,"WACT011204","Water Activity","AW",0.93,1
"9614",10344245,"WACT011204","Water Activity","AW",0.967,1
"9615",10344605,"WACT011204","Water Activity","AW",0.966,1
"9616",10345055,"WACT011204","Water Activity","AW",0.939,1
"9617",10345082,"WACT011204","Water Activity","AW",0.939,1
"9618",10345098,"WACT011204","Water Activity","AW",0.9655,1
"9619",10350315,"WACT011204","Water Activity","AW",0.94,1
"9620",10350418,"WACT011204","Water Activity","AW",0.989,1
"9621",10350536,"WACT011204","Water Activity","AW",0.988,1
"9622",10362414,"WACT011204","Water Activity","AW",0.958,1
"9623",10362506,"WACT011204","Water Activity","AW",0.961,1
"9624",10362640,"WACT011204","Water Activity","AW",0.958,1
"9625",10363438,"WACT011204","Water Activity","AW",0.957,1
"9626",10363492,"WACT011204","Water Activity","AW",0.96,1
"9627",10363546,"WACT011204","Water Activity","AW",0.957,1
"9628",10369234,"WACT011204","Water Activity","AW",0.938,1
"9629",10377828,"WACT011204","Water Activity","AW",0.962,1
"9630",10377856,"WACT011204","Water Activity","AW",0.9551,1
"9631",10390484,"WACT011204","Water Activity","AW",0.988,1
"9632",10390674,"WACT011204","Water Activity","AW",0.987,1
"9633",10404928,"WACT011204","Water Activity","AW",0.971,1
"9634",10413081,"WACT011204","Water Activity","AW",0.954,1
"9635",10413642,"WACT011204","Water Activity","AW",0.961,1
"9636",10419164,"WACT011204","Water Activity","AW",0.888,1
"9637",10419224,"WACT011204","Water Activity","AW",0.907,1
"9638",10419323,"WACT011204","Water Activity","AW",0.968,1
"9639",10419401,"WACT011204","Water Activity","AW",0.988,1
"9640",10419455,"WACT011204","Water Activity","AW",0.912,1
"9641",10419515,"WACT011204","Water Activity","AW",0.968,1
"9642",10432858,"WACT011204","Water Activity","AW",0.9515,1
"9643",10433229,"WACT011204","Water Activity","AW",0.959,1
"9644",10443517,"WACT011204","Water Activity","AW",0.922,1
"9645",10443624,"WACT011204","Water Activity","AW",0.822,1
"9646",10453528,"WACT011204","Water Activity","AW",0.975,1
"9647",10453901,"WACT011204","Water Activity","AW",0.975,1
"9648",10464011,"WACT011204","Water Activity","AW",0.956,1
"9649",10464423,"WACT011204","Water Activity","AW",0.955,1
"9650",10464496,"WACT011204","Water Activity","AW",0.955,1
"9651",10464649,"WACT011204","Water Activity","AW",0.953,1
"9652",10464733,"WACT011204","Water Activity","AW",0.969,1
"9653",10465139,"WACT011204","Water Activity","AW",0.974,1
"9654",10465277,"WACT011204","Water Activity","AW",0.969,1
"9655",10465313,"WACT011204","Water Activity","AW",0.973,1
"9656",10467685,"WACT011204","Water Activity","AW",0.951,1
"9657",10468272,"WACT011204","Water Activity","AW",0.932,1
"9658",10478366,"WACT011204","Water Activity","AW",0.938,1
"9659",10478491,"WACT011204","Water Activity","AW",0.9515,1
"9660",10478561,"WACT011204","Water Activity","AW",0.9596,1
"9661",10479274,"WACT011204","Water Activity","AW",0.914,1
"9662",10479305,"WACT011204","Water Activity","AW",0.9,1
"9663",10479420,"WACT011204","Water Activity","AW",0.966,1
"9664",10492950,"WACT011204","Water Activity","AW",0.95,1
"9665",10497132,"WACT011204","Water Activity","AW",0.949,1
"9666",10497305,"WACT011204","Water Activity","AW",0.833,1
"9667",10497358,"WACT011204","Water Activity","AW",0.691,1
"9668",10497945,"WACT011204","Water Activity","AW",0.979,1
"9669",10497963,"WACT011204","Water Activity","AW",0.985,1
"9670",10504915,"WACT011204","Water Activity","AW",0.935,1
"9671",10504966,"WACT011204","Water Activity","AW",0.937,1
"9672",10515786,"WACT011204","Water Activity","AW",0.9494,1
"9673",10515847,"WACT011204","Water Activity","AW",0.9082,1
"9674",10515884,"WACT011204","Water Activity","AW",0.7381,1
"9675",10515885,"WACT011204","Water Activity","AW",0.7755,1
"9676",10516006,"WACT011204","Water Activity","AW",0.9496,1
"9677",10516136,"WACT011204","Water Activity","AW",0.9621,1
"9678",10520753,"WACT011204","Water Activity","AW",0.9623,1
