"SAMPLE_NUMBER","LOGIN_DATE","REPORTABLE","ANALYSIS","REPORTED_NAME","REPORTED_UNITS","ENTRY","PRODUCT","CUSTOMER","X_CLIENT_CODE","DESCRIPTION","NAME","LAB"
"8859455","18/07/2016 01:31:08 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX17JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16062894","CHEMISTRY"
"8859457","18/07/2016 01:31:14 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX17JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16062894","CHEMISTRY"
"8859459","18/07/2016 01:31:20 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX17JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16062894","CHEMISTRY"
"8859610","18/07/2016 01:53:30 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_WHEY","MG40","RWP16JUL16J1","NHWP 25Kg                           2267","MG16062911","CHEMISTRY"
"8859723","18/07/2016 02:03:15 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF17JUL16J4","FCMP 26% 25Kg                       3003","MG16062913","CHEMISTRY"
"8859993","18/07/2016 02:57:36 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF16JUL16J5","FCMP 26% 25Kg                       3037","MG16062920","CHEMISTRY"
"8860019","18/07/2016 03:05:58 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG60","MMS17JUL16J1","MH SMP 25Kg                         4301","MG16062927","CHEMISTRY"
"8861764","19/07/2016 09:15:25 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_WHEY","MG40","RWP17JUL16J1","NHWP 25Kg                           2267","MG16063114","CHEMISTRY"
"8862166","19/07/2016 09:51:05 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG70","KMS17JUL16J2","MH SMP 25Kg                         4358","MG16063132","CHEMISTRY"
"8862264","19/07/2016 10:01:12 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG70","KMS18JUL16J2","MH SMP 25Kg                         4342","MG16063139","CHEMISTRY"
"8862311","19/07/2016 10:06:38 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX17JUL16W8","GUM 015 Koroit 25Kg                 9999","MG16063141","CHEMISTRY"
"8862313","19/07/2016 10:06:45 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX17JUL16W8","GUM 015 Koroit 25Kg                 9999","MG16063141","CHEMISTRY"
"8862314","19/07/2016 10:07:05 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX17JUL16W8","GUM 015 Koroit 25Kg                 9999","MG16063141","CHEMISTRY"
"8862315","19/07/2016 10:07:13 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX17JUL16W8","GUM 015 Koroit 25Kg                 9999","MG16063141","CHEMISTRY"
"8862316","19/07/2016 10:07:20 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX17JUL16W8","GUM 015 Koroit 25Kg                 9999","MG16063141","CHEMISTRY"
"8862701","19/07/2016 11:15:40 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF16JUL16J7","FCMP 26% 25Kg                       3037","MG16063149","CHEMISTRY"
"8863063","19/07/2016 12:12:27 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.5","PDR_FCMP","MG40","RPF17JUL16J6","FCMP 26% 25Kg                       3003","MG16063168","CHEMISTRY"
"8863212","19/07/2016 12:29:44 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_WHEY","MG40","RWP18JUL16J1","NHWP 25Kg                           2267","MG16063179","CHEMISTRY"
"8863461","19/07/2016 01:19:15 PM","T","SOLI030693","Insolubility Index @ 24°C","","","PDR_INFANT","MG80","0","Heinz IF Plus Gold Mix Tank 103136","MG16063189","CHEMISTRY"
"8863534","19/07/2016 01:36:09 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","621","6201H COMP","","TMI16003824","CHEMISTRY"
"8863598","19/07/2016 01:56:53 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_SMP","DAIBEST","6B2791 SMP LH","6B2791 SMP LH DOM :  13/07/2016 UBD :  12/07/2018","DTS16063335","CHEMISTRY"
"8864667","19/07/2016 06:11:15 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_BMP","MG60","MBM17JUL16J1","BMP 25Kg                            2000","MG16063265","CHEMISTRY"
"8865122","20/07/2016 06:52:53 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG80","JHJ18JUL16Q7","Heinz FO STD Mix103135","MG16063283","CHEMISTRY"
"8865123","20/07/2016 06:53:03 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG80","JHJ18JUL16Q7","Heinz FO STD Mix103135","MG16063284","CHEMISTRY"
"8865124","20/07/2016 06:53:11 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG80","JHJ18JUL16Q7","Heinz FO STD Mix103135","MG16063285","CHEMISTRY"
"8866170","20/07/2016 09:46:55 AM","T","SOLI030693","Insolubility Index @ 24°C","","","PDR_INFANT","MG70","","GUM 015 Koroit 25Kg                 9999","MG16063339","CHEMISTRY"
"8866172","20/07/2016 09:47:03 AM","T","SOLI030693","Insolubility Index @ 24°C","","","PDR_INFANT","MG70","","GUM 015 Koroit 25Kg                 9999","MG16063339","CHEMISTRY"
"8866182","20/07/2016 09:47:11 AM","T","SOLI030693","Insolubility Index @ 24°C","","","PDR_INFANT","MG70","","GUM 015 Koroit 25Kg                 9999","MG16063339","CHEMISTRY"
"8866190","20/07/2016 09:47:19 AM","T","SOLI030693","Insolubility Index @ 24°C","","","PDR_INFANT","MG70","","GUM 015 Koroit 25Kg                 9999","MG16063339","CHEMISTRY"
"8866191","20/07/2016 09:47:27 AM","T","SOLI030693","Insolubility Index @ 24°C","","","PDR_INFANT","MG70","","GUM 015 Koroit 25Kg                 9999","MG16063339","CHEMISTRY"
"8866441","20/07/2016 10:05:12 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF19JUL16J5","FCMP 26% 25Kg                       3037","MG16063341","CHEMISTRY"
"8866530","20/07/2016 10:12:50 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF19JUL16J7","FCMP 26% 25Kg                       3037","MG16063346","CHEMISTRY"
"8866634","20/07/2016 10:26:15 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG60","MMS18JUL16J1","MH SMP 25Kg                         4301","MG16063360","CHEMISTRY"
"8866706","20/07/2016 10:34:15 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_INFANT","MG70","KNX18JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16063361","CHEMISTRY"
"8866707","20/07/2016 10:34:25 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_INFANT","MG70","KNX18JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16063361","CHEMISTRY"
"8866709","20/07/2016 10:34:37 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX18JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16063361","CHEMISTRY"
"8866711","20/07/2016 10:34:46 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX18JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16063361","CHEMISTRY"
"8866713","20/07/2016 10:34:54 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX18JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16063361","CHEMISTRY"
"8867286","20/07/2016 12:18:05 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.2","PDR_INFANT","MG80","JHB18JUL16Q7","HEINZ IF PLUS GOLD Mix103136","MG16063390","CHEMISTRY"
"8867287","20/07/2016 12:18:14 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_INFANT","MG80","JHB18JUL16Q7","HEINZ IF PLUS GOLD Mix103136","MG16063391","CHEMISTRY"
"8867288","20/07/2016 12:18:24 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_INFANT","MG80","JHB18JUL16Q7","HEINZ IF PLUS GOLD Mix103136","MG16063392","CHEMISTRY"
"8868123","20/07/2016 04:06:50 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_WHEY","MG40","RWP19JUL16J1","NHWP 25Kg                           2267","MG16063438","CHEMISTRY"
"8868177","20/07/2016 04:18:41 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG60","MMS17JUL16J3","MH SMP 25Kg                         4301","MG16063469","CHEMISTRY"
"8868755","20/07/2016 06:39:25 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF19JUL16J4","FCMP 26% 25Kg                       3003","MG16063504","CHEMISTRY"
"8870014","21/07/2016 09:42:05 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF20JUL16J5","FCMP 26% 25Kg                       3037","MG16063600","CHEMISTRY"
"8870080","21/07/2016 09:52:00 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG70","KMS19JUL16J2","MH SMP 25Kg                         4342","MG16063612","CHEMISTRY"
"8870132","21/07/2016 09:56:34 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG70","KMS20JUL16J2","MH SMP 25Kg                         4342","MG16063614","CHEMISTRY"
"8870341","21/07/2016 10:22:29 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG60","MHS20JUL16J1","HH SMP 25Kg HS                      4645","MG16063656","CHEMISTRY"
"8870378","21/07/2016 10:26:41 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_BMP","MG60","MBM20JUL16J1","BMP 25Kg                            2000","MG16063657","CHEMISTRY"
"8870437","21/07/2016 10:31:15 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_WHEY","MG40","RWP20JUL16J1","NHWP 25Kg                           2267","MG16063660","CHEMISTRY"
"8871139","21/07/2016 12:21:39 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF20JUL16J7","FCMP 26% 25Kg                       3037","MG16063703","CHEMISTRY"
"8872143","21/07/2016 03:31:56 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX19JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16063726","CHEMISTRY"
"8872144","21/07/2016 03:32:05 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_INFANT","MG70","KNX19JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16063726","CHEMISTRY"
"8872145","21/07/2016 03:32:14 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX19JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16063726","CHEMISTRY"
"8872146","21/07/2016 03:32:21 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_INFANT","MG70","KNX19JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16063726","CHEMISTRY"
"8872147","21/07/2016 03:32:31 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_INFANT","MG70","KNX19JUL16W4","GUM 015 Koroit 25Kg                 9999","MG16063726","CHEMISTRY"
"8873705","22/07/2016 09:48:51 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","1.1","PDR_FCMP","MG40","RPF19JUL16J6","FCMP 26% 25Kg                       3003","MG16063832","CHEMISTRY"
"8873876","22/07/2016 10:04:49 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF21JUL16J5","FCMP 26% 25Kg                       3037","MG16063850","CHEMISTRY"
"8873941","22/07/2016 10:10:40 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF21JUL16J7","FCMP 26% 25Kg                       3037","MG16063851","CHEMISTRY"
"8874001","22/07/2016 10:20:16 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG70","KMS21JUL16J2","MH SMP 25Kg                         4342","MG16063857","CHEMISTRY"
"8875441","22/07/2016 01:37:25 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG60","MHS21JUL16J1","HH SMP 25Kg HS                      4645","MG16063923","CHEMISTRY"
"8875796","22/07/2016 02:40:51 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","PARCQA","1. FULL CREAM MILK POWDER","","DTS16064701","CHEMISTRY"
"8875898","22/07/2016 02:57:42 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","DAIBEST","Whole Milk Powder 6B2792","Whole Milk Powder 6B2792","DTS16064718","CHEMISTRY"
"8877123","23/07/2016 07:49:24 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_BLEND","MG10","LBM22JUL16J2","Buttermilk Powder Blend 25Kg        2010","MG16064018","CHEMISTRY"
"8877490","23/07/2016 10:02:48 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG70","KMS21JUL16J6","MH SMP 25Kg                         4342","MG16064041","CHEMISTRY"
"8877719","23/07/2016 11:02:11 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_WHEY","MG40","RWP21JUL16J1","NHWP 25Kg                           2267","MG16064062","CHEMISTRY"
"8877790","23/07/2016 11:20:36 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF22JUL16J5","FCMP 26% 25Kg                       3037","MG16064089","CHEMISTRY"
"8877810","23/07/2016 11:26:22 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF22JUL16J7","FCMP 26% 25Kg                       3037","MG16064090","CHEMISTRY"
"8878083","23/07/2016 01:31:44 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG60","MHS22JUL16J1","HH SMP 25Kg HS                      4645","MG16064124","CHEMISTRY"
"8878311","23/07/2016 04:20:57 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_WHEY","MG40","RWP22JUL16J1","NHWP 25Kg                           2267","MG16064159","CHEMISTRY"
"8878922","24/07/2016 10:18:26 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF23JUL16J5","FCMP 26% 25Kg                       3244","MG16064272","CHEMISTRY"
"8878932","24/07/2016 10:22:05 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF23JUL16J7","FCMP 26% 25Kg                       3244","MG16064273","CHEMISTRY"
"8879048","24/07/2016 10:29:39 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_WHEY","MG40","RWP23JUL16J1","NHWP 25Kg                           2267","MG16064281","CHEMISTRY"
"8879320","24/07/2016 11:12:49 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG70","KMS22JUL16J2","MH SMP 25Kg                         4358","MG16064331","CHEMISTRY"
"8879414","24/07/2016 12:02:09 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_BMP","MG60","MBM21JUL16J1","BMP 25Kg                            2000","MG16064343","CHEMISTRY"
"8880488","25/07/2016 09:18:16 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_BLEND","653","426204","","DTS16065051","CHEMISTRY"
"8880563","25/07/2016 09:31:19 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF24JUL16J5","FCMP 26% 25Kg                       3244","MG16064497","CHEMISTRY"
"8880734","25/07/2016 09:49:41 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG70","KMS23JUL16J2","MH SMP 25Kg                         4358","MG16064502","CHEMISTRY"
"8882349","25/07/2016 02:33:20 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_BMP","MG60","MBM23JUL16J1","BMP 25Kg                            2000","MG16064618","CHEMISTRY"
"8882388","25/07/2016 02:36:38 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.2","PDR_WHEY","MG40","RWP24JUL16J1","NHWP 25Kg                           2267","MG16064619","CHEMISTRY"
"8882400","25/07/2016 02:40:02 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG60","MHS23JUL16J1","HH HS SMP 25Kg                      4664","MG16064620","CHEMISTRY"
"8882488","25/07/2016 02:55:42 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG60","MHS24JUL16J1","HH HS SMP 25Kg                      4664","MG16064641","CHEMISTRY"
"8882637","25/07/2016 03:45:19 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_WHEY","DAIBEST","6B2803 Whey Powder","6B2803 Whey Powder","DTS16065269","CHEMISTRY"
"8882749","25/07/2016 04:03:26 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG60","MHS25JUL16J1","HH HS SMP 25Kg                      4664","MG16064673","CHEMISTRY"
"8883321","26/07/2016 01:10:26 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_BMP","MG60","MBM25JUL16J1","BMP 25Kg                            2036","MG16064711","CHEMISTRY"
"8883615","26/07/2016 07:38:37 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF24JUL16J7","FCMP 26% 25Kg                       3244","MG16064767","CHEMISTRY"
"8884651","26/07/2016 10:04:12 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG70","KMS24JUL16J2","MH SMP 25Kg                         4358","MG16064779","CHEMISTRY"
"8886543","26/07/2016 02:16:28 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_FCMP","DAIBEST","Whole Milk Powder 6B2793","Whole Milk Powder 6B2793","DTS16065747","CHEMISTRY"
"8886789","26/07/2016 03:32:24 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_FCMP","MG40","RPF16JUL16J6","FCMP 26% 25Kg                       3003","MG16064898","CHEMISTRY"
"8888802","27/07/2016 10:12:18 AM","T","SOLI030693","Insolubility Index @ 24°C","","","PDR_WHEY","MG40","","NHWP 25Kg                           2267","MG16065024","CHEMISTRY"
"8889156","27/07/2016 11:09:38 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG70","KMS26JUL16J2","MH SMP 25Kg                         4358","MG16065046","CHEMISTRY"
"8889699","27/07/2016 12:32:27 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_WHEY","MG40","RWP25JUL16J1","NHWP 25Kg                           2267","MG16065095","CHEMISTRY"
"8892597","28/07/2016 10:01:12 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_BMP","MG70","KBM27JUL16J1","BMP 25Kg                            2036","MG16065263","CHEMISTRY"
"8892675","28/07/2016 10:12:03 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_WHEY","MG40","RWP27JUL16J1","NHWP 25Kg                           2267","MG16065267","CHEMISTRY"
"8892751","28/07/2016 10:16:12 AM","T","SOLI030693","Insolubility Index @ 24°C","ML","<0.1","PDR_SMP","MG70","KMS27JUL16J2","MH SMP 25Kg                         4358","MG16065268","CHEMISTRY"
"8893838","28/07/2016 12:41:14 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.3","PDR_FCMP","DAIBEST","WMP6B2808","WMP6B2808","DTS16066520","CHEMISTRY"
"8893968","28/07/2016 01:04:43 PM","T","SOLI030693","Insolubility Index @ 24°C","","","PDR_FCMP","MG80","test rw","","DTS16066528","CHEMISTRY"
"8894111","28/07/2016 01:24:44 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","1.4","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065357","CHEMISTRY"
"8894113","28/07/2016 01:24:54 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.4","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065358","CHEMISTRY"
"8894116","28/07/2016 01:25:04 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065359","CHEMISTRY"
"8894193","28/07/2016 01:34:56 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","1.0","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065376","CHEMISTRY"
"8894197","28/07/2016 01:35:01 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","1.0","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065377","CHEMISTRY"
"8894198","28/07/2016 01:35:07 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.8","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065378","CHEMISTRY"
"8894199","28/07/2016 01:35:12 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.2","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065379","CHEMISTRY"
"8894200","28/07/2016 01:35:18 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.4","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065380","CHEMISTRY"
"8894201","28/07/2016 01:35:24 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065381","CHEMISTRY"
"8894202","28/07/2016 01:35:29 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.3","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065382","CHEMISTRY"
"8894203","28/07/2016 01:35:35 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.1","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065383","CHEMISTRY"
"8894204","28/07/2016 01:35:40 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.3","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065384","CHEMISTRY"
"8894530","28/07/2016 02:30:45 PM","T","SOLI030693","Insolubility Index @ 24°C","ML","0.3","PDR_INFANT","MG80","JHB26JUL16Q7","HEINZ IF PLUS GOLD Mix103151","MG16065421","CHEMISTRY"
